car_id,date,dealer_name,dealer_region,company_id,model,engine,transmission,color,body_style,price_$
C_CND_022090,2023-12-01,Scrivener Performance Engineering,Janesville,CMP_011,LHS,Double Overhead Camshaft,Auto,Black,Hatchback,26000
C_CND_022292,2023-12-04,Suburban Ford,Janesville,CMP_020,LW,Double Overhead Camshaft,Auto,Pale White,Hatchback,18000
C_CND_022623,2023-12-09,Gartner Buick Hyundai Saab,Greenville,CMP_026,Intrigue,Double Overhead Camshaft,Auto,Red,SUV,39000
C_CND_022874,2023-12-11,Ryder Truck Rental and Leasing,Scottsdale,CMP_021,SLK,Overhead Camshaft,Manual,Pale White,Passenger,17500
C_CND_023519,2023-12-25,Ryder Truck Rental and Leasing,Middletown,CMP_030,Grand Cherokee,Overhead Camshaft,Manual,Black,SUV,19100
C_CND_023537,2023-12-25,Iceberg Rentals,Janesville,CMP_019,Park Avenue,Overhead Camshaft,Manual,Red,Hatchback,45500
C_CND_023584,2023-12-26,U-Haul CO,Austin,CMP_001,Expedition,Overhead Camshaft,Manual,Pale White,SUV,14000
C_CND_000206,2022-01-19,Motor Vehicle Branch Office,Austin,CMP_009,Sable,Overhead Camshaft,Manual,Pale White,Sedan,61000
C_CND_000294,2022-01-30,Saab-Belle Dodge,Aurora,CMP_014,Passport,Overhead Camshaft,Manual,Pale White,Hatchback,27000
C_CND_000421,2022-02-09,Progressive Shippers Cooperative Association No,Janesville,CMP_024,Grand Prix,Double Overhead Camshaft,Auto,Pale White,Passenger,19000
C_CND_000565,2022-02-20,Rabun Used Car Sales,Greenville,CMP_004,Tacoma,Overhead Camshaft,Manual,Black,Hatchback,36000
C_CND_000692,2022-03-05,Capitol KIA,Greenville,CMP_003,Eldorado,Overhead Camshaft,Manual,Pale White,Passenger,37000
C_CND_000702,2022-03-05,McKinney Dodge Chrysler Jeep,Scottsdale,CMP_007,Lumina,Overhead Camshaft,Manual,Pale White,Passenger,12000
C_CND_000886,2022-03-13,Motor Vehicle Branch Office,Austin,CMP_024,Grand Am,Double Overhead Camshaft,Auto,Pale White,SUV,12000
C_CND_001473,2022-04-05,Pars Auto Sales,Aurora,CMP_017,Carrera Coupe,Double Overhead Camshaft,Auto,Red,Hatchback,22000
C_CND_001802,2022-04-18,Saab-Belle Dodge,Aurora,CMP_006,Montero,Overhead Camshaft,Manual,Black,SUV,16000
C_CND_001923,2022-04-21,New Castle Ford Lincoln Mercury,Aurora,CMP_002,Avenger,Double Overhead Camshaft,Auto,Red,Passenger,39500
C_CND_002049,2022-04-27,Rabun Used Car Sales,Scottsdale,CMP_026,Bravada,Double Overhead Camshaft,Auto,Black,Hatchback,26500
C_CND_003037,2022-06-09,Nebo Chevrolet,Middletown,CMP_020,LS,Overhead Camshaft,Manual,Pale White,Sedan,14000
C_CND_003109,2022-06-11,Hatfield Volkswagen,Pasco,CMP_007,Cavalier,Overhead Camshaft,Manual,Pale White,SUV,20300
C_CND_003140,2022-06-12,Pars Auto Sales,Austin,CMP_007,Malibu,Overhead Camshaft,Manual,Red,Hardtop,24000
C_CND_003223,2022-06-15,Star Enterprises Inc,Pasco,CMP_007,Lumina,Overhead Camshaft,Manual,Black,Passenger,10000
C_CND_003341,2022-06-19,Saab-Belle Dodge,Aurora,CMP_028,Breeze,Double Overhead Camshaft,Auto,Red,SUV,39001
C_CND_003902,2022-07-12,Star Enterprises Inc,Pasco,CMP_026,Intrigue,Double Overhead Camshaft,Auto,Red,SUV,39000
C_CND_003933,2022-07-12,Pitre Buick-Pontiac-Gmc of Scottsdale,Janesville,CMP_001,Ranger,Overhead Camshaft,Manual,Black,Hatchback,18000
C_CND_004418,2022-08-08,Star Enterprises Inc,Pasco,CMP_023,S70,Double Overhead Camshaft,Auto,Black,SUV,26001
C_CND_004549,2022-08-10,Gartner Buick Hyundai Saab,Greenville,CMP_021,SLK230,Overhead Camshaft,Manual,Pale White,Hatchback,14001
C_CND_004720,2022-08-17,Star Enterprises Inc,Pasco,CMP_017,Boxter,Overhead Camshaft,Manual,Pale White,SUV,14501
C_CND_004749,2022-08-21,Tri-State Mack Inc,Scottsdale,CMP_004,Corolla,Overhead Camshaft,Manual,Red,Passenger,14000
C_CND_004808,2022-08-21,Capitol KIA,Scottsdale,CMP_021,S-Class,Double Overhead Camshaft,Auto,Pale White,SUV,10500
C_CND_004908,2022-08-24,Race Car Help,Austin,CMP_021,C-Class,Overhead Camshaft,Manual,Pale White,Hatchback,17000
C_CND_005014,2022-08-28,Diehl Motor CO Inc,Middletown,CMP_002,Ram Van,Double Overhead Camshaft,Auto,Black,Hatchback,60000
C_CND_005119,2022-09-01,Race Car Help,Aurora,CMP_006,Montero Sport,Overhead Camshaft,Manual,Red,Hardtop,29000
C_CND_005355,2022-09-07,Ryder Truck Rental and Leasing,Middletown,CMP_010,323i,Double Overhead Camshaft,Auto,Black,Hatchback,9800
C_CND_005746,2022-09-16,Rabun Used Car Sales,Scottsdale,CMP_003,Eldorado,Overhead Camshaft,Manual,Pale White,Passenger,31000
C_CND_005828,2022-09-17,Saab-Belle Dodge,Aurora,CMP_002,Durango,Overhead Camshaft,Manual,Pale White,SUV,31000
C_CND_005837,2022-09-17,Ryder Truck Rental and Leasing,Middletown,CMP_001,Escort,Overhead Camshaft,Manual,Black,Passenger,11000
C_CND_005882,2022-09-18,Scrivener Performance Engineering,Greenville,CMP_021,E-Class,Double Overhead Camshaft,Auto,Pale White,Sedan,31000
C_CND_006033,2022-09-21,Progressive Shippers Cooperative Association No,Janesville,CMP_008,Sentra,Double Overhead Camshaft,Auto,Black,Passenger,16000
C_CND_006654,2022-10-02,Clay Johnson Auto Sales,Austin,CMP_011,LHS,Double Overhead Camshaft,Auto,Pale White,Hatchback,21000
C_CND_007067,2022-10-20,Saab-Belle Dodge,Austin,CMP_001,Explorer,Double Overhead Camshaft,Auto,Pale White,Hatchback,42000
C_CND_007226,2022-10-26,Rabun Used Car Sales,Scottsdale,CMP_006,Eclipse,Overhead Camshaft,Manual,Black,Hardtop,25000
C_CND_007238,2022-10-26,Clay Johnson Auto Sales,Austin,CMP_028,Prowler,Overhead Camshaft,Manual,Red,Hatchback,71000
C_CND_007376,2022-10-31,Scrivener Performance Engineering,Greenville,CMP_021,C-Class,Double Overhead Camshaft,Auto,Red,Hatchback,15000
C_CND_007813,2022-11-09,Race Car Help,Austin,CMP_029,3-Sep,Double Overhead Camshaft,Auto,Black,Sedan,23000
C_CND_008012,2022-11-13,U-Haul CO,Austin,CMP_001,Explorer,Double Overhead Camshaft,Auto,Red,Hatchback,41500
C_CND_008730,2022-11-26,Scrivener Performance Engineering,Greenville,CMP_007,Cavalier,Overhead Camshaft,Manual,Red,SUV,20000
C_CND_008775,2022-11-27,Tri-State Mack Inc,Scottsdale,CMP_030,Grand Cherokee,Overhead Camshaft,Manual,Red,SUV,21001
C_CND_008802,2022-11-27,Tri-State Mack Inc,Scottsdale,CMP_023,C70,Double Overhead Camshaft,Auto,Black,Hatchback,12000
C_CND_009041,2022-12-01,Gartner Buick Hyundai Saab,Greenville,CMP_017,Carrera Cabrio,Double Overhead Camshaft,Auto,Pale White,Passenger,32001
C_CND_009099,2022-12-02,U-Haul CO,Austin,CMP_003,Seville,Overhead Camshaft,Manual,Black,Hardtop,44000
C_CND_009151,2022-12-03,Tri-State Mack Inc,Scottsdale,CMP_001,Explorer,Double Overhead Camshaft,Auto,Red,Hatchback,41000
C_CND_009261,2022-12-05,C & M Motors Inc,Aurora,CMP_002,Ram Pickup,Overhead Camshaft,Manual,Pale White,Hatchback,16000
C_CND_009294,2022-12-05,Ryder Truck Rental and Leasing,Middletown,CMP_002,Durango,Overhead Camshaft,Manual,Pale White,SUV,27001
C_CND_009349,2022-12-06,Scrivener Performance Engineering,Greenville,CMP_020,LW,Overhead Camshaft,Manual,Pale White,Hatchback,13001
C_CND_009468,2022-12-07,Saab-Belle Dodge,Aurora,CMP_019,Regal,Double Overhead Camshaft,Auto,Pale White,Passenger,38501
C_CND_009592,2022-12-10,Gartner Buick Hyundai Saab,Greenville,CMP_002,Durango,Overhead Camshaft,Manual,Pale White,SUV,27000
C_CND_010021,2022-12-18,Motor Vehicle Branch Office,Austin,CMP_027,LX470,Overhead Camshaft,Manual,Pale White,SUV,54001
C_CND_010159,2022-12-20,Star Enterprises Inc,Austin,CMP_002,Avenger,Double Overhead Camshaft,Auto,Pale White,Passenger,22000
C_CND_010249,2022-12-24,Iceberg Rentals,Janesville,CMP_025,Navigator,Overhead Camshaft,Manual,Pale White,Sedan,33000
C_CND_010503,2022-12-27,Chrysler of Tri-Cities,Pasco,CMP_002,Avenger,Double Overhead Camshaft,Auto,Pale White,Passenger,39000
C_CND_011098,2023-01-31,U-Haul CO,Austin,CMP_028,Neon,Double Overhead Camshaft,Auto,Black,SUV,9000
C_CND_011713,2023-03-08,Tri-State Mack Inc,Austin,CMP_016,A4,Double Overhead Camshaft,Auto,Black,Hatchback,27501
C_CND_011938,2023-03-13,Tri-State Mack Inc,Scottsdale,CMP_007,Cavalier,Overhead Camshaft,Manual,Pale White,SUV,20000
C_CND_011944,2023-03-13,Motor Vehicle Branch Office,Austin,CMP_003,DeVille,Double Overhead Camshaft,Auto,Red,SUV,69000
C_CND_012128,2023-03-19,New Castle Ford Lincoln Mercury,Aurora,CMP_020,SW,Double Overhead Camshaft,Auto,Red,Passenger,25000
C_CND_012157,2023-03-20,Saab-Belle Dodge,Aurora,CMP_001,Windstar,Double Overhead Camshaft,Auto,Pale White,Sedan,19000
C_CND_012189,2023-03-21,Suburban Ford,Janesville,CMP_003,Seville,Overhead Camshaft,Manual,Pale White,SUV,22000
C_CND_012623,2023-04-08,Clay Johnson Auto Sales,Austin,CMP_008,Quest,Overhead Camshaft,Manual,Black,SUV,19601
C_CND_012897,2023-04-18,C & M Motors Inc,Aurora,CMP_001,Taurus,Overhead Camshaft,Manual,Black,SUV,43001
C_CND_014001,2023-05-25,Suburban Ford,Janesville,CMP_020,LS,Double Overhead Camshaft,Auto,Pale White,Sedan,51000
C_CND_014026,2023-05-26,Tri-State Mack Inc,Scottsdale,CMP_001,Expedition,Overhead Camshaft,Manual,Black,SUV,18001
C_CND_014405,2023-06-04,Buddy Storbeck's Diesel Service Inc,Middletown,CMP_005,Integra,Double Overhead Camshaft,Auto,Black,Passenger,45000
C_CND_014612,2023-06-09,Star Enterprises Inc,Aurora,CMP_024,Bonneville,Double Overhead Camshaft,Auto,Pale White,Hatchback,20001
C_CND_015119,2023-06-23,Nebo Chevrolet,Middletown,CMP_025,Town car,Overhead Camshaft,Manual,Pale White,Hatchback,33001
C_CND_015232,2023-06-26,Suburban Ford,Janesville,CMP_024,Sunfire,Double Overhead Camshaft,Auto,Black,Sedan,18001
C_CND_015309,2023-06-26,Ryder Truck Rental and Leasing,Middletown,CMP_015,I30,Overhead Camshaft,Manual,Pale White,Hardtop,22001
C_CND_015641,2023-07-08,Pitre Buick-Pontiac-Gmc of Scottsdale,Scottsdale,CMP_026,Silhouette,Double Overhead Camshaft,Auto,Black,Sedan,22000
C_CND_015868,2023-07-17,Pitre Buick-Pontiac-Gmc of Scottsdale,Pasco,CMP_027,LX470,Overhead Camshaft,Manual,Pale White,SUV,54001
C_CND_015930,2023-07-17,Hatfield Volkswagen,Scottsdale,CMP_008,Frontier,Overhead Camshaft,Manual,Pale White,Hatchback,20000
C_CND_016135,2023-07-22,Rabun Used Car Sales,Scottsdale,CMP_021,CL500,Overhead Camshaft,Manual,Black,SUV,22000
C_CND_016262,2023-07-25,Progressive Shippers Cooperative Association No,Janesville,CMP_008,Frontier,Double Overhead Camshaft,Auto,Pale White,Hatchback,26000
C_CND_016357,2023-07-29,McKinney Dodge Chrysler Jeep,Scottsdale,CMP_016,A6,Double Overhead Camshaft,Auto,Black,SUV,14000
C_CND_016440,2023-08-02,Progressive Shippers Cooperative Association No,Janesville,CMP_026,Bravada,Overhead Camshaft,Manual,Black,Hatchback,17000
C_CND_016558,2023-08-08,Tri-State Mack Inc,Scottsdale,CMP_009,Grand Marquis,Overhead Camshaft,Manual,Pale White,SUV,16000
C_CND_016712,2023-08-14,Buddy Storbeck's Diesel Service Inc,Middletown,CMP_002,Ram Pickup,Overhead Camshaft,Manual,Pale White,SUV,20000
C_CND_016867,2023-08-21,Buddy Storbeck's Diesel Service Inc,Middletown,CMP_016,A6,Double Overhead Camshaft,Auto,Black,SUV,14000
C_CND_016993,2023-08-23,Motor Vehicle Branch Office,Austin,CMP_011,300M,Double Overhead Camshaft,Auto,Red,SUV,16000
C_CND_017221,2023-08-28,Clay Johnson Auto Sales,Middletown,CMP_021,SLK,Double Overhead Camshaft,Auto,Pale White,Passenger,46001
C_CND_017371,2023-09-01,Rabun Used Car Sales,Scottsdale,CMP_005,TL,Double Overhead Camshaft,Auto,Black,Hatchback,28500
C_CND_017389,2023-09-01,Gartner Buick Hyundai Saab,Greenville,CMP_010,528i,Overhead Camshaft,Manual,Pale White,SUV,29500
C_CND_017511,2023-09-02,Chrysler Plymouth,Janesville,CMP_017,Carrera Coupe,Overhead Camshaft,Manual,Pale White,SUV,26500
C_CND_017715,2023-09-05,New Castle Ford Lincoln Mercury,Aurora,CMP_008,Xterra,Double Overhead Camshaft,Auto,Black,Passenger,26001
C_CND_017837,2023-09-05,Race Car Help,Austin,CMP_013,Sonata,Overhead Camshaft,Manual,Black,SUV,15001
C_CND_017870,2023-09-05,Capitol KIA,Greenville,CMP_002,Ram Pickup,Overhead Camshaft,Manual,Pale White,SUV,21500
C_CND_018114,2023-09-11,Race Car Help,Austin,CMP_011,Concorde,Double Overhead Camshaft,Auto,Pale White,SUV,46501
C_CND_018318,2023-09-14,Hatfield Volkswagen,Pasco,CMP_030,Wrangler,Double Overhead Camshaft,Auto,Red,Hatchback,19000
C_CND_018523,2023-09-18,Motor Vehicle Branch Office,Greenville,CMP_026,Bravada,Overhead Camshaft,Manual,Black,Hatchback,36001
C_CND_018714,2023-09-22,Capitol KIA,Greenville,CMP_006,3000GT,Overhead Camshaft,Manual,Pale White,Sedan,21000
C_CND_019121,2023-09-29,Chrysler of Tri-Cities,Middletown,CMP_026,Silhouette,Overhead Camshaft,Manual,Red,Sedan,34500
C_CND_019330,2023-10-07,New Castle Ford Lincoln Mercury,Aurora,CMP_011,Cirrus,Double Overhead Camshaft,Auto,Red,Passenger,12000
C_CND_019518,2023-10-13,Scrivener Performance Engineering,Aurora,CMP_009,Villager,Double Overhead Camshaft,Auto,Pale White,Passenger,36000
C_CND_019696,2023-10-20,Suburban Ford,Janesville,CMP_021,S-Class,Overhead Camshaft,Manual,Pale White,SUV,21001
C_CND_019759,2023-10-21,Enterprise Rent A Car,Aurora,CMP_007,Cavalier,Overhead Camshaft,Manual,Pale White,SUV,14001
C_CND_019771,2023-10-21,Saab-Belle Dodge,Aurora,CMP_007,Camaro,Double Overhead Camshaft,Auto,Pale White,Sedan,24501
C_CND_019817,2023-10-21,Saab-Belle Dodge,Aurora,CMP_017,Carrera Coupe,Double Overhead Camshaft,Auto,Pale White,Hardtop,22500
C_CND_019831,2023-10-21,Tri-State Mack Inc,Janesville,CMP_024,Firebird,Overhead Camshaft,Manual,Black,Hardtop,43001
C_CND_019958,2023-10-27,Scrivener Performance Engineering,Greenville,CMP_025,Town car,Overhead Camshaft,Manual,Black,Hatchback,17000
C_CND_020435,2023-11-05,Iceberg Rentals,Janesville,CMP_001,Focus,Overhead Camshaft,Manual,Pale White,Hardtop,17000
C_CND_020519,2023-11-07,Classic Chevy,Scottsdale,CMP_018,GTI,Double Overhead Camshaft,Auto,Pale White,SUV,20001
C_CND_020753,2023-11-10,Ryder Truck Rental and Leasing,Middletown,CMP_002,Ram Pickup,Double Overhead Camshaft,Auto,Pale White,SUV,45000
C_CND_020808,2023-11-11,Progressive Shippers Cooperative Association No,Janesville,CMP_005,RL,Overhead Camshaft,Manual,Pale White,SUV,34001
C_CND_020816,2023-11-11,Gartner Buick Hyundai Saab,Greenville,CMP_002,Viper,Double Overhead Camshaft,Auto,Pale White,SUV,41000
C_CND_020897,2023-11-12,Chrysler of Tri-Cities,Pasco,CMP_023,S40,Double Overhead Camshaft,Auto,Black,Sedan,17001
C_CND_021380,2023-11-20,U-Haul CO,Austin,CMP_018,Jetta,Overhead Camshaft,Manual,Pale White,Passenger,45000
C_CND_021399,2023-11-20,Hatfield Volkswagen,Pasco,CMP_006,Diamante,Double Overhead Camshaft,Auto,Black,Hatchback,17000
C_CND_021854,2023-11-27,Classic Chevy,Scottsdale,CMP_023,S80,Overhead Camshaft,Manual,Pale White,Sedan,25500
C_CND_022108,2023-12-02,Clay Johnson Auto Sales,Austin,CMP_003,Seville,Overhead Camshaft,Manual,Pale White,Hardtop,22500
C_CND_022302,2023-12-04,Diehl Motor CO Inc,Middletown,CMP_004,Celica,Double Overhead Camshaft,Auto,Pale White,SUV,45000
C_CND_022435,2023-12-06,Suburban Ford,Janesville,CMP_003,Escalade,Overhead Camshaft,Manual,Black,Sedan,34001
C_CND_022448,2023-12-06,Buddy Storbeck's Diesel Service Inc,Middletown,CMP_023,C70,Overhead Camshaft,Manual,Black,Hatchback,17000
C_CND_023231,2023-12-18,Rabun Used Car Sales,Greenville,CMP_027,GS300,Overhead Camshaft,Manual,Red,Passenger,17000
C_CND_023286,2023-12-20,Chrysler of Tri-Cities,Middletown,CMP_002,Caravan,Double Overhead Camshaft,Auto,Black,Hardtop,23000
C_CND_023389,2023-12-23,Iceberg Rentals,Janesville,CMP_007,Lumina,Overhead Camshaft,Manual,Red,Passenger,12500
C_CND_023781,2023-12-29,Enterprise Rent A Car,Middletown,CMP_025,Town car,Overhead Camshaft,Manual,Pale White,Hatchback,33000
C_CND_023906,2023-12-31,Pars Auto Sales,Middletown,CMP_027,ES300,Double Overhead Camshaft,Auto,Pale White,Hardtop,27500
C_CND_000132,2022-01-10,New Castle Ford Lincoln Mercury,Aurora,CMP_010,323i,Double Overhead Camshaft,Auto,Pale White,Hatchback,15500
C_CND_000249,2022-01-23,Chrysler of Tri-Cities,Middletown,CMP_008,Quest,Overhead Camshaft,Manual,Black,SUV,19000
C_CND_000347,2022-02-06,Chrysler Plymouth,Janesville,CMP_015,I30,Overhead Camshaft,Manual,Pale White,SUV,16000
C_CND_000736,2022-03-05,Gartner Buick Hyundai Saab,Greenville,CMP_005,RL,Overhead Camshaft,Manual,Pale White,SUV,17500
C_CND_001012,2022-03-19,Enterprise Rent A Car,Aurora,CMP_002,Durango,Double Overhead Camshaft,Auto,Black,SUV,24000
C_CND_001063,2022-03-20,McKinney Dodge Chrysler Jeep,Scottsdale,CMP_005,RL,Overhead Camshaft,Manual,Black,SUV,18000
C_CND_001272,2022-03-29,Buddy Storbeck's Diesel Service Inc,Middletown,CMP_020,SW,Overhead Camshaft,Manual,Black,Passenger,36500
C_CND_001312,2022-03-30,Enterprise Rent A Car,Aurora,CMP_008,Maxima,Overhead Camshaft,Manual,Red,Sedan,16000
C_CND_001356,2022-04-02,Clay Johnson Auto Sales,Austin,CMP_006,Diamante,Double Overhead Camshaft,Auto,Black,Hatchback,18000
C_CND_001454,2022-04-05,Race Car Help,Austin,CMP_024,Grand Am,Double Overhead Camshaft,Auto,Red,SUV,31000
C_CND_001590,2022-04-11,Scrivener Performance Engineering,Greenville,CMP_006,Galant,Double Overhead Camshaft,Auto,Pale White,Passenger,42000
C_CND_001878,2022-04-18,Rabun Used Car Sales,Austin,CMP_023,S70,Overhead Camshaft,Manual,Red,Hatchback,21000
C_CND_002078,2022-04-28,U-Haul CO,Austin,CMP_010,528i,Double Overhead Camshaft,Auto,Pale White,SUV,62000
C_CND_002490,2022-05-14,Rabun Used Car Sales,Greenville,CMP_007,Malibu,Double Overhead Camshaft,Auto,Red,Hatchback,21000
C_CND_002495,2022-05-14,Star Enterprises Inc,Middletown,CMP_007,Impala,Overhead Camshaft,Manual,Pale White,Hatchback,14500
C_CND_002910,2022-06-01,Chrysler of Tri-Cities,Pasco,CMP_011,Sebring Coupe,Double Overhead Camshaft,Auto,Red,Sedan,19300
C_CND_002939,2022-06-04,Clay Johnson Auto Sales,Austin,CMP_025,Continental,Overhead Camshaft,Manual,Red,Passenger,82001
C_CND_002995,2022-06-08,Pars Auto Sales,Greenville,CMP_010,528i,Overhead Camshaft,Manual,Pale White,SUV,16000
C_CND_003054,2022-06-09,Saab-Belle Dodge,Aurora,CMP_018,Beetle,Double Overhead Camshaft,Auto,Red,Hardtop,45001
C_CND_003279,2022-06-18,Tri-State Mack Inc,Scottsdale,CMP_001,Windstar,Double Overhead Camshaft,Auto,Pale White,Sedan,19000
C_CND_003393,2022-06-21,Saab-Belle Dodge,Aurora,CMP_007,Metro,Double Overhead Camshaft,Auto,Black,Passenger,31501
C_CND_003512,2022-06-26,Enterprise Rent A Car,Aurora,CMP_016,A6,Double Overhead Camshaft,Auto,Black,SUV,14000
C_CND_003686,2022-07-05,Star Enterprises Inc,Pasco,CMP_026,Silhouette,Double Overhead Camshaft,Auto,Black,Sedan,60001
C_CND_003883,2022-07-11,Pitre Buick-Pontiac-Gmc of Scottsdale,Pasco,CMP_021,S-Class,Overhead Camshaft,Manual,Black,SUV,18000
C_CND_003972,2022-07-14,U-Haul CO,Austin,CMP_014,Accord,Double Overhead Camshaft,Auto,Pale White,Sedan,21001
C_CND_004041,2022-07-18,Tri-State Mack Inc,Scottsdale,CMP_021,SLK230,Overhead Camshaft,Manual,Red,Hatchback,71000
C_CND_004358,2022-08-06,Tri-State Mack Inc,Scottsdale,CMP_024,Grand Prix,Double Overhead Camshaft,Auto,Pale White,Passenger,42000
C_CND_004448,2022-08-08,Hatfield Volkswagen,Pasco,CMP_006,Montero Sport,Double Overhead Camshaft,Auto,Pale White,Hardtop,53001
C_CND_004639,2022-08-15,Diehl Motor CO Inc,Pasco,CMP_023,S40,Double Overhead Camshaft,Auto,Black,Sedan,26000
C_CND_005030,2022-08-28,Pitre Buick-Pontiac-Gmc of Scottsdale,Pasco,CMP_001,Crown Victoria,Overhead Camshaft,Manual,Pale White,Passenger,20000
C_CND_005048,2022-08-29,Gartner Buick Hyundai Saab,Greenville,CMP_007,Corvette,Double Overhead Camshaft,Auto,Pale White,SUV,46000
C_CND_005126,2022-09-03,Hatfield Volkswagen,Pasco,CMP_011,LHS,Double Overhead Camshaft,Auto,Pale White,Hatchback,21000
C_CND_005129,2022-09-03,Motor Vehicle Branch Office,Austin,CMP_011,300M,Double Overhead Camshaft,Auto,Red,SUV,16000
C_CND_006006,2022-09-21,Scrivener Performance Engineering,Greenville,CMP_017,Carrera Coupe,Double Overhead Camshaft,Auto,Pale White,Hatchback,22600
C_CND_006259,2022-09-25,Hatfield Volkswagen,Pasco,CMP_028,Neon,Double Overhead Camshaft,Auto,Pale White,SUV,27501
C_CND_006609,2022-10-02,McKinney Dodge Chrysler Jeep,Scottsdale,CMP_020,LS,Double Overhead Camshaft,Auto,Pale White,Sedan,45001
C_CND_006611,2022-10-02,New Castle Ford Lincoln Mercury,Aurora,CMP_026,Cutlass,Double Overhead Camshaft,Auto,Pale White,Sedan,41000
C_CND_006771,2022-10-09,Star Enterprises Inc,Pasco,CMP_018,Jetta,Double Overhead Camshaft,Auto,Pale White,Passenger,69000
C_CND_006826,2022-10-09,Scrivener Performance Engineering,Scottsdale,CMP_027,GS400,Double Overhead Camshaft,Auto,Black,Hatchback,12500
C_CND_006919,2022-10-12,Buddy Storbeck's Diesel Service Inc,Scottsdale,CMP_001,Explorer,Double Overhead Camshaft,Auto,Pale White,Hatchback,18000
C_CND_007244,2022-10-26,U-Haul CO,Janesville,CMP_002,Intrepid,Double Overhead Camshaft,Auto,Red,Sedan,31000
C_CND_007261,2022-10-28,Rabun Used Car Sales,Austin,CMP_015,I30,Double Overhead Camshaft,Auto,Black,Hardtop,21001
C_CND_007283,2022-10-30,Saab-Belle Dodge,Aurora,CMP_016,A6,Overhead Camshaft,Manual,Black,SUV,85001
C_CND_007422,2022-11-01,Progressive Shippers Cooperative Association No,Janesville,CMP_008,Pathfinder,Double Overhead Camshaft,Auto,Red,Hardtop,21000
C_CND_007491,2022-11-02,Enterprise Rent A Car,Aurora,CMP_002,Ram Van,Double Overhead Camshaft,Auto,Red,Hatchback,19000
C_CND_007503,2022-11-02,Star Enterprises Inc,Pasco,CMP_006,Diamante,Overhead Camshaft,Manual,Red,Hatchback,25000
C_CND_007514,2022-11-02,Gartner Buick Hyundai Saab,Austin,CMP_027,LS400,Overhead Camshaft,Manual,Red,Sedan,25000
C_CND_007734,2022-11-08,Rabun Used Car Sales,Scottsdale,CMP_007,Cavalier,Overhead Camshaft,Manual,Pale White,SUV,28000
